standard,versjon_id,kode,navn,niva,forelder
SN2007,30,22.210,Produksjon av halvfabrikater av plast,5,22.21
SN2007,30,22.220,Produksjon av plastemballasje,5,22.22
SN2007,30,22.230,Produksjon av byggevarer av plast,5,22.23
SN2007,30,22.290,Produksjon av plastprodukter ellers,5,22.29
SN2007,30,23,Produksjon av andre ikke-metallholdige mineralprodukter,2,C
SN2007,30,23.1,Produksjon av glass og glassprodukter,3,23
SN2007,30,23.2,Produksjon av ildfaste produkter,3,23
SN2007,30,23.3,Produksjon av byggevarer av brent leire,3,23
SN2007,30,23.4,Produksjon av andre porselensprodukter og keramiske produkter,3,23
SN2007,30,23.5,"Produksjon av sement, kalk og gips",3,23
SN2007,30,23.6,"Produksjon av betong-, sement- og gipsprodukter",3,23
SN2007,30,23.7,Hogging og bearbeiding av monument- og bygningsstein,3,23
SN2007,30,23.9,Produksjon av ikke-metallholdige mineralprodukter ikke nevnt annet sted,3,23
SN2007,30,23.11,Produksjon av planglass,4,23.1
SN2007,30,23.12,Bearbeiding av planglass,4,23.1
SN2007,30,23.13,Produksjon av emballasje og husholdningsartikler av glass og krystall,4,23.1
SN2007,30,23.14,Produksjon av glassfibrer,4,23.1
SN2007,30,23.19,Produksjon av teknisk glass og andre glassvarer,4,23.1
SN2007,30,23.20,Produksjon av ildfaste produkter,4,23.2
SN2007,30,23.31,Produksjon av keramiske vegg- og gulvfliser,4,23.3
SN2007,30,23.32,"Produksjon av murstein, teglstein og andre byggevarer av brent leire",4,23.3
SN2007,30,23.41,Produksjon av keramiske husholdningsartikler og dekorasjonsgjenstander,4,23.4
SN2007,30,23.42,Produksjon av sanitærutstyr av keramisk materiale,4,23.4
SN2007,30,23.43,Produksjon av isolatorer og isoleringsdeler av keramisk materiale,4,23.4
SN2007,30,23.44,Produksjon av andre keramiske produkter for teknisk bruk,4,23.4
SN2007,30,23.49,Produksjon av andre keramiske produkter,4,23.4
SN2007,30,23.51,Produksjon av sement,4,23.5
SN2007,30,23.52,Produksjon av kalk og gips,4,23.5
SN2007,30,23.61,Produksjon av betongprodukter for bygge- og anleggsvirksomhet,4,23.6
SN2007,30,23.62,Produksjon av gipsprodukter for bygge- og anleggsvirksomhet,4,23.6
SN2007,30,23.63,Produksjon av ferdigblandet betong,4,23.6
SN2007,30,23.64,Produksjon av mørtel,4,23.6
SN2007,30,23.65,Produksjon av fibersement,4,23.6
SN2007,30,23.69,"Produksjon av betong-, sement- og gipsprodukter ellers",4,23.6
SN2007,30,23.70,Hogging og bearbeiding av monument- og bygningsstein,4,23.7
SN2007,30,23.91,Produksjon av slipestoffer,4,23.9
SN2007,30,23.99,Produksjon av ikke-metallholdige mineralprodukter ikke nevnt annet sted,4,23.9
SN2007,30,23.110,Produksjon av planglass,5,23.11
SN2007,30,23.120,Bearbeiding av planglass,5,23.12
SN2007,30,23.130,Produksjon av emballasje og husholdningsartikler av glass og krystall,5,23.13
SN2007,30,23.140,Produksjon av glassfibrer,5,23.14
SN2007,30,23.190,Produksjon av teknisk glass og andre glassvarer,5,23.19
SN2007,30,23.200,Produksjon av ildfaste produkter,5,23.20
SN2007,30,23.310,Produksjon av keramiske vegg- og gulvfliser,5,23.31
SN2007,30,23.320,"Produksjon av murstein, teglstein og andre byggevarer av brent leire",5,23.32
SN2007,30,23.410,Produksjon av keramiske husholdningsartikler og dekorasjonsgjenstander,5,23.41
SN2007,30,23.420,Produksjon av sanitærutstyr av keramisk materiale,5,23.42
SN2007,30,23.430,Produksjon av isolatorer og isoleringsdeler av keramisk materiale,5,23.43
SN2007,30,23.440,Produksjon av andre keramiske produkter for teknisk bruk,5,23.44
SN2007,30,23.490,Produksjon av andre keramiske produkter,5,23.49
SN2007,30,23.510,Produksjon av sement,5,23.51
SN2007,30,23.520,Produksjon av kalk og gips,5,23.52
SN2007,30,23.610,Produksjon av betongprodukter for bygge- og anleggsvirksomhet,5,23.61
SN2007,30,23.620,Produksjon av gipsprodukter for bygge- og anleggsvirksomhet,5,23.62
SN2007,30,23.630,Produksjon av ferdigblandet betong,5,23.63
SN2007,30,23.640,Produksjon av mørtel,5,23.64
SN2007,30,23.650,Produksjon av fibersement,5,23.65
SN2007,30,23.690,"Produksjon av betong-, sement- og gipsprodukter ellers",5,23.69
SN2007,30,23.700,Hogging og bearbeiding av monument- og bygningsstein,5,23.70
SN2007,30,23.910,Produksjon av slipestoffer,5,23.91
SN2007,30,23.990,Produksjon av ikke-metallholdige mineralprodukter ikke nevnt annet sted,5,23.99
SN2007,30,24,Produksjon av metaller,2,C
SN2007,30,24.1,"Produksjon av jern og stål, samt ferrolegeringer",3,24
SN2007,30,24.2,Produksjon av andre rør og rørdeler av stål,3,24
SN2007,30,24.3,Annen bearbeiding av jern og stål,3,24
SN2007,30,24.4,Produksjon av ikke-jernholdige metaller,3,24
SN2007,30,24.5,Støping av metaller,3,24
SN2007,30,24.10,"Produksjon av jern og stål, samt ferrolegeringer",4,24.1
SN2007,30,24.20,Produksjon av andre rør og rørdeler av stål,4,24.2
SN2007,30,24.31,Kaldtrekking av stenger og profiler,4,24.3
SN2007,30,24.32,Kaldvalsing av bånd,4,24.3
SN2007,30,24.33,Kaldvalsing og pressing av profilerte plater og profiler,4,24.3
SN2007,30,24.34,Kaldtrekking av tråd,4,24.3
SN2007,30,24.41,Produksjon av edelmetaller,4,24.4
SN2007,30,24.42,Produksjon av aluminium,4,24.4
SN2007,30,24.43,"Produksjon av bly, sink og tinn",4,24.4
SN2007,30,24.44,Produksjon av kobber,4,24.4
SN2007,30,24.45,Produksjon av ikke-jernholdige metaller ellers,4,24.4
SN2007,30,24.46,Produksjon av kjernebrensel,4,24.4
SN2007,30,24.51,Støping av jern,4,24.5
SN2007,30,24.52,Støping av stål,4,24.5
SN2007,30,24.53,Støping av lettmetaller,4,24.5
SN2007,30,24.54,Støping av andre ikke-jernholdige metaller,4,24.5
SN2007,30,24.101,Produksjon av jern og stål,5,24.10
SN2007,30,24.102,Produksjon av ferrolegeringer,5,24.10
SN2007,30,24.200,Produksjon av andre rør og rørdeler av stål,5,24.20
SN2007,30,24.310,Kaldtrekking av stenger og profiler,5,24.31
SN2007,30,24.320,Kaldvalsing av bånd,5,24.32
SN2007,30,24.330,Kaldvalsing og pressing av profilerte plater og profiler,5,24.33
SN2007,30,24.340,Kaldtrekking av tråd,5,24.34
SN2007,30,24.410,Produksjon av edelmetaller,5,24.41
SN2007,30,24.421,Produksjon av primæraluminium,5,24.42
SN2007,30,24.422,Produksjon av halvfabrikater av aluminium,5,24.42
SN2007,30,24.430,"Produksjon av bly, sink og tinn",5,24.43
SN2007,30,24.440,Produksjon av kobber,5,24.44
SN2007,30,24.450,Produksjon av ikke-jernholdige metaller ellers,5,24.45
SN2007,30,24.460,Produksjon av kjernebrensel,5,24.46
SN2007,30,24.510,Støping av jern,5,24.51
SN2007,30,24.520,Støping av stål,5,24.52
SN2007,30,24.530,Støping av lettmetaller,5,24.53
SN2007,30,24.540,Støping av andre ikke-jernholdige metaller,5,24.54
SN2007,30,25,"Produksjon av metallvarer, unntatt maskiner og utstyr",2,C
SN2007,30,25.1,Produksjon av metallkonstruksjoner,3,25
SN2007,30,25.2,"Produksjon av tanker, cisterner og andre beholdere av metall",3,25
SN2007,30,25.3,"Produksjon av dampkjeler, unntatt kjeler til sentralvarmeanlegg",3,25
SN2007,30,25.4,Produksjon av våpen og ammunisjon,3,25
SN2007,30,25.5,"Smiing, stansing og valsing av metall, og pulvermetallurgi",3,25
SN2007,30,25.6,Overflatebehandling og bearbeiding av metaller,3,25
SN2007,30,25.7,"Produksjon av kjøkkenredskaper, skjære- og klipperedskaper, håndverktøy og andre jernvarer",3,25
SN2007,30,25.9,Produksjon av andre metallvarer,3,25
SN2007,30,25.11,Produksjon av metallkonstruksjoner og deler,4,25.1
SN2007,30,25.12,Produksjon av dører og vinduer av metall,4,25.1
SN2007,30,25.21,Produksjon av radiatorer og kjeler til sentralvarmeanlegg,4,25.2
SN2007,30,25.29,"Produksjon av andre tanker, cisterner og beholdere av metall",4,25.2
SN2007,30,25.30,"Produksjon av dampkjeler, unntatt kjeler til sentralvarmeanlegg",4,25.3
SN2007,30,25.40,Produksjon av våpen og ammunisjon,4,25.4
SN2007,30,25.50,"Smiing, stansing og valsing av metall, og pulvermetallurgi",4,25.5
SN2007,30,25.61,Overflatebehandling av metaller,4,25.6
SN2007,30,25.62,Bearbeiding av metaller,4,25.6
SN2007,30,25.71,Produksjon av kjøkkenredskaper og skjære- og klipperedskaper,4,25.7
SN2007,30,25.72,Produksjon av låser og beslag,4,25.7
SN2007,30,25.73,Produksjon av håndverktøy,4,25.7
SN2007,30,25.91,Produksjon av stålfat og lignende beholdere av jern og stål,4,25.9
SN2007,30,25.92,Produksjon av emballasje av lettmetall,4,25.9
SN2007,30,25.93,"Produksjon av varer av metalltråd, kjetting og fjærer",4,25.9
SN2007,30,25.94,Produksjon av bolter og skruer,4,25.9
SN2007,30,25.99,Produksjon av metallvarer ikke nevnt annet sted,4,25.9
SN2007,30,25.110,Produksjon av metallkonstruksjoner og deler,5,25.11
SN2007,30,25.120,Produksjon av dører og vinduer av metall,5,25.12
SN2007,30,25.210,Produksjon av radiatorer og kjeler til sentralvarmeanlegg,5,25.21
SN2007,30,25.290,"Produksjon av andre tanker, cisterner og beholdere av metall",5,25.29
SN2007,30,25.300,"Produksjon av dampkjeler, unntatt kjeler til sentralvarmeanlegg",5,25.30
SN2007,30,25.400,Produksjon av våpen og ammunisjon,5,25.40
SN2007,30,25.500,"Smiing, stansing og valsing av metall, og pulvermetallurgi",5,25.50
SN2007,30,25.610,Overflatebehandling av metaller,5,25.61
SN2007,30,25.620,Bearbeiding av metaller,5,25.62
SN2007,30,25.710,Produksjon av kjøkkenredskaper og skjære- og klipperedskaper,5,25.71
SN2007,30,25.720,Produksjon av låser og beslag,5,25.72
SN2007,30,25.730,Produksjon av håndverktøy,5,25.73
SN2007,30,25.910,Produksjon av stålfat og lignende beholdere av jern og stål,5,25.91
SN2007,30,25.920,Produksjon av emballasje av lettmetall,5,25.92
SN2007,30,25.930,"Produksjon av varer av metalltråd, kjetting og fjærer",5,25.93
SN2007,30,25.940,Produksjon av bolter og skruer,5,25.94
SN2007,30,25.990,Produksjon av metallvarer ikke nevnt annet sted,5,25.99
SN2007,30,26,Produksjon av datamaskiner og elektroniske og optiske produkter,2,C
SN2007,30,26.1,Produksjon av elektroniske komponenter og kretskort,3,26
SN2007,30,26.2,Produksjon av datamaskiner og tilleggsutstyr,3,26
SN2007,30,26.3,Produksjon av kommunikasjonsutstyr,3,26
SN2007,30,26.4,Produksjon av elektronikk til husholdningsbruk,3,26
SN2007,30,26.5,"Produksjon av måle-, kontroll- og navigasjonsinstrumenter, og klokker og ur",3,26
SN2007,30,26.6,"Produksjon av strålingsutstyr, elektromedisinsk og elektroterapeutisk utstyr",3,26
SN2007,30,26.7,Produksjon av optiske instrumenter og fotografisk utstyr,3,26
SN2007,30,26.8,Produksjon av magnetiske og optiske media,3,26
SN2007,30,26.11,Produksjon av elektroniske komponenter,4,26.1
SN2007,30,26.12,Produksjon av kretskort,4,26.1
SN2007,30,26.20,Produksjon av datamaskiner og tilleggsutstyr,4,26.2
SN2007,30,26.30,Produksjon av kommunikasjonsutstyr,4,26.3
SN2007,30,26.40,Produksjon av elektronikk til husholdningsbruk,4,26.4
SN2007,30,26.51,"Produksjon av måle-, kontroll- og navigasjonsinstrumenter",4,26.5
SN2007,30,26.52,Produksjon av klokker og ur,4,26.5
SN2007,30,26.60,"Produksjon av strålingsutstyr, elektromedisinsk og elektroterapeutisk utstyr",4,26.6
SN2007,30,26.70,Produksjon av optiske instrumenter og fotografisk utstyr,4,26.7
SN2007,30,26.80,Produksjon av magnetiske og optiske media,4,26.8
SN2007,30,26.110,Produksjon av elektroniske komponenter,5,26.11
SN2007,30,26.120,Produksjon av kretskort,5,26.12
SN2007,30,26.200,Produksjon av datamaskiner og tilleggsutstyr,5,26.20
SN2007,30,26.300,Produksjon av kommunikasjonsutstyr,5,26.30
SN2007,30,26.400,Produksjon av elektronikk til husholdningsbruk,5,26.40
SN2007,30,26.510,"Produksjon av måle-, kontroll- og navigasjonsinstrumenter",5,26.51
SN2007,30,26.520,Produksjon av klokker og ur,5,26.52
SN2007,30,26.600,"Produksjon av strålingsutstyr, elektromedisinsk og elektroterapeutisk utstyr",5,26.60
SN2007,30,26.700,Produksjon av optiske instrumenter og fotografisk utstyr,5,26.70
SN2007,30,26.800,Produksjon av magnetiske og optiske media,5,26.80
SN2007,30,27,Produksjon av elektrisk utstyr,2,C
SN2007,30,27.1,"Produksjon av elektromotorer, generatorer, transformatorer og elektriske fordelings- og kontrolltavler og paneler",3,27
SN2007,30,27.2,Produksjon av batterier og akkumulatorer,3,27
SN2007,30,27.3,Produksjon av ledninger og ledningsmateriell,3,27
SN2007,30,27.4,Produksjon av belysningsutstyr,3,27
SN2007,30,27.5,Produksjon av husholdningsmaskiner og -apparater,3,27
SN2007,30,27.9,Produksjon av annet elektrisk utstyr,3,27
SN2007,30,27.11,"Produksjon av elektromotorer, generatorer og transformatorer",4,27.1
SN2007,30,27.12,Produksjon av elektriske fordelings- og kontrolltavler og paneler,4,27.1
SN2007,30,27.20,Produksjon av batterier og akkumulatorer,4,27.2
SN2007,30,27.31,Produksjon av optiske fiberkabler,4,27.3
SN2007,30,27.32,Produksjon av andre elektroniske og elektriske ledninger og kabler,4,27.3
SN2007,30,27.33,Produksjon av ledningsmateriell,4,27.3
SN2007,30,27.40,Produksjon av belysningsutstyr,4,27.4
SN2007,30,27.51,Produksjon av elektriske husholdningsmaskiner og apparater,4,27.5
SN2007,30,27.52,Produksjon av ikke-elektriske husholdningsmaskiner og apparater,4,27.5
SN2007,30,27.90,Produksjon av annet elektrisk utstyr,4,27.9
SN2007,30,27.110,"Produksjon av elektromotorer, generatorer og transformatorer",5,27.11
SN2007,30,27.120,Produksjon av elektriske fordelings- og kontrolltavler og paneler,5,27.12
SN2007,30,27.200,Produksjon av batterier og akkumulatorer,5,27.20
SN2007,30,27.310,Produksjon av optiske fiberkabler,5,27.31
SN2007,30,27.320,Produksjon av andre elektroniske og elektriske ledninger og kabler,5,27.32
SN2007,30,27.330,Produksjon av ledningsmateriell,5,27.33
SN2007,30,27.400,Produksjon av belysningsutstyr,5,27.40
SN2007,30,27.510,Produksjon av elektriske husholdningsmaskiner og apparater,5,27.51
SN2007,30,27.520,Produksjon av ikke-elektriske husholdningsmaskiner og apparater,5,27.52
SN2007,30,27.900,Produksjon av annet elektrisk utstyr,5,27.90
SN2007,30,28,"Produksjon av maskiner og utstyr til generell bruk, ikke nevnt annet sted",2,C
SN2007,30,28.1,Produksjon av maskiner og utstyr til generell bruk,3,28
SN2007,30,28.2,Produksjon av andre maskiner og annet utstyr til generell bruk,3,28
SN2007,30,28.3,Produksjon av jordbruks- og skogbruksmaskiner,3,28
SN2007,30,28.4,Produksjon av maskiner til metallbearbeiding og annet maskinverktøy,3,28
SN2007,30,28.9,Produksjon av andre spesialmaskiner,3,28
SN2007,30,28.11,"Produksjon av motorer og turbiner, unntatt motorer til luftfartøyer og motorvogner",4,28.1
SN2007,30,28.12,Produksjon av komponenter til hydraulisk og pneumatisk utstyr,4,28.1
SN2007,30,28.13,Produksjon av pumper og kompressorer ellers,4,28.1
SN2007,30,28.14,Produksjon av kraner og ventiler ellers,4,28.1
SN2007,30,28.15,"Produksjon av lagre, gir, tannhjulsutvekslinger og andre innretninger for kraftoverføring",4,28.1
SN2007,30,28.21,Produksjon av industri- og laboratorieovner samt brennere,4,28.2
SN2007,30,28.22,Produksjon av løfte- og håndteringsutstyr,4,28.2
SN2007,30,28.23,Produksjon av kontormaskiner og utstyr (unntatt datamaskiner og tilleggsutstyr),4,28.2
SN2007,30,28.24,Produksjon av motordrevet håndverktøy,4,28.2
SN2007,30,28.25,"Produksjon av kjøle- og ventilasjonsanlegg, unntatt til husholdningsbruk",4,28.2
SN2007,30,28.29,"Produksjon av maskiner og utstyr til generell bruk, ikke nevnt annet sted",4,28.2
SN2007,30,28.30,Produksjon av jordbruks- og skogbruksmaskiner,4,28.3
SN2007,30,28.41,Produksjon av maskinverktøy til metallbearbeiding,4,28.4
SN2007,30,28.49,Produksjon av maskinverktøy ikke nevnt annet sted,4,28.4
SN2007,30,28.91,Produksjon av maskiner og utstyr til metallurgisk industri,4,28.9
SN2007,30,28.92,Produksjon av maskiner og utstyr til bergverksdrift og bygge- og anleggsvirksomhet,4,28.9
SN2007,30,28.93,Produksjon av maskiner og utstyr til nærings- og nytelsesmiddelindustri,4,28.9
SN2007,30,28.94,"Produksjon av maskiner og utstyr til tekstil-, konfeksjons- og lærvareindustri",4,28.9
SN2007,30,28.95,Produksjon av maskiner og utstyr til papir- og pappvareindustri,4,28.9
SN2007,30,28.96,Produksjon av maskiner og utstyr til plast- og gummiindustri,4,28.9
SN2007,30,28.99,Produksjon av spesialmaskiner ikke nevnt annet sted,4,28.9
SN2007,30,28.110,"Produksjon av motorer og turbiner, unntatt motorer til luftfartøyer og motorvogner",5,28.11
SN2007,30,28.120,Produksjon av komponenter til hydraulisk og pneumatisk utstyr,5,28.12
SN2007,30,28.130,Produksjon av pumper og kompressorer ellers,5,28.13
SN2007,30,28.140,Produksjon av kraner og ventiler ellers,5,28.14
SN2007,30,28.150,"Produksjon av lagre, gir, tannhjulsutvekslinger og andre innretninger for kraftoverføring",5,28.15
SN2007,30,28.210,Produksjon av industri- og laboratorieovner samt brennere,5,28.21
SN2007,30,28.221,Produksjon av løfte- og håndteringsutstyr til skip og båter,5,28.22
SN2007,30,28.229,Produksjon av løfte- og håndteringsutstyr ellers,5,28.22
SN2007,30,28.230,Produksjon av kontormaskiner og utstyr (unntatt datamaskiner og tilleggsutstyr),5,28.23
SN2007,30,28.240,Produksjon av motordrevet håndverktøy,5,28.24
SN2007,30,28.250,"Produksjon av kjøle- og ventilasjonsanlegg, unntatt til husholdningsbruk",5,28.25
SN2007,30,28.290,"Produksjon av maskiner og utstyr til generell bruk, ikke nevnt annet sted",5,28.29
SN2007,30,28.300,Produksjon av jordbruks- og skogbruksmaskiner,5,28.30
SN2007,30,28.410,Produksjon av maskinverktøy til metallbearbeiding,5,28.41
SN2007,30,28.490,Produksjon av maskinverktøy ikke nevnt annet sted,5,28.49
SN2007,30,28.910,Produksjon av maskiner og utstyr til metallurgisk industri,5,28.91
SN2007,30,28.920,Produksjon av maskiner og utstyr til bergverksdrift og bygge- og anleggsvirksomhet,5,28.92
SN2007,30,28.930,Produksjon av maskiner og utstyr til nærings- og nytelsesmiddelindustri,5,28.93
SN2007,30,28.940,"Produksjon av maskiner og utstyr til tekstil-, konfeksjons- og lærvareindustri",5,28.94
SN2007,30,28.950,Produksjon av maskiner og utstyr til papir- og pappvareindustri,5,28.95
SN2007,30,28.960,Produksjon av maskiner og utstyr til plast- og gummiindustri,5,28.96
SN2007,30,28.990,Produksjon av spesialmaskiner ikke nevnt annet sted,5,28.99
SN2007,30,29,Produksjon av motorvogner og tilhengere,2,C
SN2007,30,29.1,Produksjon av motorvogner,3,29
SN2007,30,29.2,Produksjon av karosserier og tilhengere,3,29
SN2007,30,29.3,Produksjon av deler og utstyr til motorvogner,3,29
SN2007,30,29.10,Produksjon av motorvogner,4,29.1
SN2007,30,29.20,Produksjon av karosserier og tilhengere,4,29.2
SN2007,30,29.31,Produksjon av elektrisk og elektronisk utstyr til motorvogner,4,29.3
SN2007,30,29.32,Produksjon av andre deler og annet utstyr til motorvogner,4,29.3
SN2007,30,29.100,Produksjon av motorvogner,5,29.10
SN2007,30,29.200,Produksjon av karosserier og tilhengere,5,29.20
SN2007,30,29.310,Produksjon av elektrisk og elektronisk utstyr til motorvogner,5,29.31
SN2007,30,29.320,Produksjon av andre deler og annet utstyr til motorvogner,5,29.32
SN2007,30,30,Produksjon av andre transportmidler,2,C
SN2007,30,30.1,Bygging av skip og båter,3,30
SN2007,30,30.2,Produksjon av lokomotiver og annet rullende materiell til jernbane og sporvei,3,30
SN2007,30,30.3,Produksjon av luftfartøyer og romfartøyer og lignende utstyr,3,30
SN2007,30,30.4,Produksjon av militære stridskjøretøyer,3,30
SN2007,30,30.9,Produksjon av transportmidler ikke nevnt annet sted,3,30
SN2007,30,30.11,Bygging av skip og flytende materiell,4,30.1
SN2007,30,30.12,Bygging av fritidsbåter,4,30.1
SN2007,30,30.20,Produksjon av lokomotiver og annet rullende materiell til jernbane og sporvei,4,30.2
SN2007,30,30.30,Produksjon av luftfartøyer og romfartøyer og lignende utstyr,4,30.3
SN2007,30,30.40,Produksjon av militære stridskjøretøyer,4,30.4
SN2007,30,30.91,Produksjon av motorsykler,4,30.9
SN2007,30,30.92,Produksjon av sykler og invalidevogner,4,30.9
SN2007,30,30.99,Produksjon av andre transportmidler ikke nevnt annet sted,4,30.9
SN2007,30,30.111,Bygging av skip og skrog over 100 br.tonn,5,30.11
SN2007,30,30.112,Bygging av skip under 100 br.tonn,5,30.11
SN2007,30,30.113,Bygging av oljeplattformer og moduler,5,30.11
SN2007,30,30.114,Produksjon av annet flytende materiell,5,30.11
SN2007,30,30.115,Innrednings- og installasjonsarbeid utført på skip over 100 br.tonn,5,30.11
SN2007,30,30.116,Innrednings- og installasjonsarbeid utført på oljeplattformer og moduler,5,30.11
SN2007,30,30.120,Bygging av fritidsbåter,5,30.12
SN2007,30,30.200,Produksjon av lokomotiver og annet rullende materiell til jernbane og sporvei,5,30.20
SN2007,30,30.300,Produksjon av luftfartøyer og romfartøyer og lignende utstyr,5,30.30
SN2007,30,30.400,Produksjon av militære stridskjøretøyer,5,30.40
SN2007,30,30.910,Produksjon av motorsykler,5,30.91
SN2007,30,30.920,Produksjon av sykler og invalidevogner,5,30.92
SN2007,30,30.990,Produksjon av andre transportmidler ikke nevnt annet sted,5,30.99
SN2007,30,31,Produksjon av møbler,2,C
SN2007,30,31.0,Produksjon av møbler,3,31
SN2007,30,31.01,Produksjon av kontor- og butikkmøbler,4,31.0
SN2007,30,31.02,Produksjon av kjøkkenmøbler,4,31.0
SN2007,30,31.03,Produksjon av madrasser,4,31.0
SN2007,30,31.09,Produksjon av møbler ellers,4,31.0
SN2007,30,31.010,Produksjon av kontor- og butikkmøbler,5,31.01
SN2007,30,31.020,Produksjon av kjøkkenmøbler,5,31.02
SN2007,30,31.030,Produksjon av madrasser,5,31.03
SN2007,30,31.090,Produksjon av møbler ellers,5,31.09
SN2007,30,32,Annen industriproduksjon,2,C
SN2007,30,32.1,"Produksjon av gull- og sølvvarer, bijouteri og lignende artikler",3,32
SN2007,30,32.2,Produksjon av musikkinstrumenter,3,32
SN2007,30,32.3,Produksjon av sportsartikler,3,32
SN2007,30,32.4,Produksjon av spill og leker,3,32
SN2007,30,32.5,Produksjon av medisinske og tanntekniske instrumenter og utstyr,3,32
SN2007,30,32.9,Industriproduksjon ikke nevnt annet sted,3,32
SN2007,30,32.11,Preging av mynter og medaljer,4,32.1
SN2007,30,32.12,Produksjon av gull- og sølvvarer og lignende artikler,4,32.1
SN2007,30,32.13,Produksjon av bijouteri og lignende artikler,4,32.1
SN2007,30,32.20,Produksjon av musikkinstrumenter,4,32.2
SN2007,30,32.30,Produksjon av sportsartikler,4,32.3
SN2007,30,32.40,Produksjon av spill og leker,4,32.4
SN2007,30,32.50,Produksjon av medisinske og tanntekniske instrumenter og utstyr,4,32.5
SN2007,30,32.91,Produksjon av koster og børster,4,32.9
SN2007,30,32.99,Annen industriproduksjon ikke nevnt annet sted,4,32.9
SN2007,30,32.110,Preging av mynter og medaljer,5,32.11
SN2007,30,32.120,Produksjon av gull- og sølvvarer og lignende artikler,5,32.12
SN2007,30,32.130,Produksjon av bijouteri og lignende artikler,5,32.13
SN2007,30,32.200,Produksjon av musikkinstrumenter,5,32.20
SN2007,30,32.300,Produksjon av sportsartikler,5,32.30
SN2007,30,32.400,Produksjon av spill og leker,5,32.40
SN2007,30,32.500,Produksjon av medisinske og tanntekniske instrumenter og utstyr,5,32.50
SN2007,30,32.910,Produksjon av koster og børster,5,32.91
SN2007,30,32.990,Annen industriproduksjon ikke nevnt annet sted,5,32.99
SN2007,30,33,Reparasjon og installasjon av maskiner og utstyr,2,C
SN2007,30,33.1,"Reparasjon av metallvarer, maskiner og utstyr",3,33
SN2007,30,33.2,Installasjon av industrimaskiner og -utstyr,3,33
SN2007,30,33.11,Reparasjon av bearbeidede metallprodukter,4,33.1
SN2007,30,33.12,Reparasjon av maskiner,4,33.1
SN2007,30,33.13,Reparasjon av elektronisk og optisk utstyr,4,33.1
SN2007,30,33.14,Reparasjon av elektrisk utstyr,4,33.1
SN2007,30,33.15,Reparasjon og vedlikehold av skip og båter,4,33.1
SN2007,30,33.16,Reparasjon og vedlikehold av luftfartøyer og romfartøyer,4,33.1
SN2007,30,33.17,Reparasjon og vedlikehold av andre transportmidler,4,33.1
SN2007,30,33.19,Reparasjon av annet utstyr,4,33.1
SN2007,30,33.20,Installasjon av industrimaskiner og -utstyr,4,33.2
SN2007,30,33.110,Reparasjon av bearbeidede metallprodukter,5,33.11
SN2007,30,33.120,Reparasjon av maskiner,5,33.12
SN2007,30,33.130,Reparasjon av elektronisk og optisk utstyr,5,33.13
SN2007,30,33.140,Reparasjon av elektrisk utstyr,5,33.14
SN2007,30,33.150,Reparasjon og vedlikehold av skip og båter,5,33.15
SN2007,30,33.160,Reparasjon og vedlikehold av luftfartøyer og romfartøyer,5,33.16
SN2007,30,33.170,Reparasjon og vedlikehold av andre transportmidler,5,33.17
SN2007,30,33.190,Reparasjon av annet utstyr,5,33.19
SN2007,30,33.200,Installasjon av industrimaskiner og -utstyr,5,33.20
SN2007,30,35,"Elektrisitets-, gass-, damp- og varmtvannsforsyning",2,D
SN2007,30,35.1,"Produksjon, overføring og distribusjon av elektrisitet",3,35
SN2007,30,35.2,Produksjon av gass og distribusjon av gass gjennom ledningsnett,3,35
SN2007,30,35.3,Damp- og varmtvannsforsyning,3,35
SN2007,30,35.11,Produksjon av elektrisitet,4,35.1
SN2007,30,35.12,Overføring av elektrisitet,4,35.1
SN2007,30,35.13,Distribusjon av elektrisitet,4,35.1
SN2007,30,35.14,Handel med elektrisitet,4,35.1
SN2007,30,35.21,Produksjon av gass,4,35.2
SN2007,30,35.22,Distribusjon av gass gjennom ledningsnett,4,35.2
SN2007,30,35.23,Handel med gass gjennom ledningsnett,4,35.2
SN2007,30,35.30,Damp- og varmtvannsforsyning,4,35.3
SN2007,30,35.111,Produksjon av elektrisitet fra vannkraft,5,35.11
SN2007,30,35.112,Produksjon av elektrisitet fra vindkraft,5,35.11
SN2007,30,35.113,Produksjon av elektrisitet fra biobrensel,5,35.11
SN2007,30,35.114,Produksjon av elektrisitet fra naturgass,5,35.11
SN2007,30,35.119,Produksjon av elektrisitet ellers,5,35.11
SN2007,30,35.120,Overføring av elektrisitet,5,35.12
SN2007,30,35.130,Distribusjon av elektrisitet,5,35.13
SN2007,30,35.140,Handel med elektrisitet,5,35.14
SN2007,30,35.210,Produksjon av gass,5,35.21
SN2007,30,35.220,Distribusjon av gass gjennom ledningsnett,5,35.22
SN2007,30,35.230,Handel med gass gjennom ledningsnett,5,35.23
SN2007,30,35.300,Damp- og varmtvannsforsyning,5,35.30
SN2007,30,36,"Uttak fra kilde, rensing og distribusjon av vann",2,E
SN2007,30,36.0,"Uttak fra kilde, rensing og distribusjon av vann",3,36
SN2007,30,36.00,"Uttak fra kilde, rensing og distribusjon av vann",4,36.0
SN2007,30,36.000,"Uttak fra kilde, rensing og distribusjon av vann",5,36.00
SN2007,30,37,Oppsamling og behandling av avløpsvann,2,E
SN2007,30,37.0,Oppsamling og behandling av avløpsvann,3,37
