standard,versjon_id,kode,navn,niva,forelder
SN2025,3218,35.12,Produksjon av elektrisitet fra fornybare kilder,4,35.1
SN2025,3218,35.13,Overføring av elektrisitet,4,35.1
SN2025,3218,35.14,Distribusjon av elektrisitet,4,35.1
SN2025,3218,35.15,Handel med elektrisitet,4,35.1
SN2025,3218,35.16,Lagring av elektrisitet,4,35.1
SN2025,3218,35.21,Produksjon av gass,4,35.2
SN2025,3218,35.22,Distribusjon av gass gjennom ledningsnett,4,35.2
SN2025,3218,35.23,Handel med gass gjennom ledningsnett,4,35.2
SN2025,3218,35.24,Lagring av gass som del av distribusjonstjenester,4,35.2
SN2025,3218,35.30,Vannbåren og luftbåren varme- og kjøleforsyning,4,35.3
SN2025,3218,35.40,Aktiviteter til meglere og agenter knyttet til elektrisk kraft og naturgass,4,35.4
SN2025,3218,35.110,Produksjon av elektrisitet fra ikke-fornybare kilder,5,35.11
SN2025,3218,35.121,Produksjon av elektrisitet fra vannkraft,5,35.12
SN2025,3218,35.122,Produksjon av elektrisitet fra vindkraft,5,35.12
SN2025,3218,35.123,Produksjon av elektrisitet fra solenergi,5,35.12
SN2025,3218,35.129,Produksjon av elektrisitet fra fornybare kilder ikke nevnt annet sted,5,35.12
SN2025,3218,35.130,Overføring av elektrisitet,5,35.13
SN2025,3218,35.140,Distribusjon av elektrisitet,5,35.14
SN2025,3218,35.150,Handel med elektrisitet,5,35.15
SN2025,3218,35.160,Lagring av elektrisitet,5,35.16
SN2025,3218,35.210,Produksjon av gass,5,35.21
SN2025,3218,35.220,Distribusjon av gass gjennom ledningsnett,5,35.22
SN2025,3218,35.230,Handel med gass gjennom ledningsnett,5,35.23
SN2025,3218,35.240,Lagring av gass som del av distribusjonstjenester,5,35.24
SN2025,3218,35.300,Vannbåren og luftbåren varme- og kjøleforsyning,5,35.30
SN2025,3218,35.400,Aktiviteter til meglere og agenter knyttet til elektrisk kraft og naturgass,5,35.40
SN2025,3218,36,"Uttak fra kilde, rensing og distribusjon av vann",2,E
SN2025,3218,36.0,"Uttak fra kilde, rensing og distribusjon av vann",3,36
SN2025,3218,36.00,"Uttak fra kilde, rensing og distribusjon av vann",4,36.0
SN2025,3218,36.000,"Uttak fra kilde, rensing og distribusjon av vann",5,36.00
SN2025,3218,37,Oppsamling og behandling av avløpsvann,2,E
SN2025,3218,37.0,Oppsamling og behandling av avløpsvann,3,37
SN2025,3218,37.00,Oppsamling og behandling av avløpsvann,4,37.0
SN2025,3218,37.000,Oppsamling og behandling av avløpsvann,5,37.00
SN2025,3218,38,"Innsamling, gjenvinning og behandling av avfall",2,E
SN2025,3218,38.1,Innsamling av avfall,3,38
SN2025,3218,38.2,Gjenvinning av avfall,3,38
SN2025,3218,38.3,Avfallshåndtering uten gjenvinning,3,38
SN2025,3218,38.11,Innsamling av ikke-farlig avfall,4,38.1
SN2025,3218,38.12,Innsamling av farlig avfall,4,38.1
SN2025,3218,38.21,Materialgjenvinning,4,38.2
SN2025,3218,38.22,Energigjenvinning,4,38.2
SN2025,3218,38.23,Annen gjenvinning av avfall,4,38.2
SN2025,3218,38.31,Forbrenning av avfall uten energigjenvinning,4,38.3
SN2025,3218,38.32,Drift av deponi og permanent lagring av avfall,4,38.3
SN2025,3218,38.33,Annen avfallshåndtering uten gjenvinning,4,38.3
SN2025,3218,38.110,Innsamling av ikke-farlig avfall,5,38.11
SN2025,3218,38.120,Innsamling av farlig avfall,5,38.12
SN2025,3218,38.210,Materialgjenvinning,5,38.21
SN2025,3218,38.220,Energigjenvinning,5,38.22
SN2025,3218,38.230,Annen gjenvinning av avfall,5,38.23
SN2025,3218,38.310,Forbrenning av avfall uten energigjenvinning,5,38.31
SN2025,3218,38.320,Drift av deponi og permanent lagring av avfall,5,38.32
SN2025,3218,38.330,Annen avfallshåndtering uten gjenvinning,5,38.33
SN2025,3218,39,"Miljøutbedring, opprydding og lignende aktivitet",2,E
SN2025,3218,39.0,"Miljøutbedring, opprydding og lignende aktivitet",3,39
SN2025,3218,39.00,"Miljøutbedring, opprydding og lignende aktivitet",4,39.0
SN2025,3218,39.000,"Miljøutbedring, opprydding og lignende aktivitet",5,39.00
SN2025,3218,41,Oppføring av bygninger,2,F
SN2025,3218,41.0,Oppføring av bygninger,3,41
SN2025,3218,41.00,Oppføring av bygninger,4,41.0
SN2025,3218,41.000,Oppføring av bygninger,5,41.00
SN2025,3218,42,Anleggsvirksomhet,2,F
SN2025,3218,42.1,Bygging av veier og jernbaner,3,42
SN2025,3218,42.2,"Bygging av vann- og kloakkanlegg, og anlegg for elektrisitet og telekommunikasjon",3,42
SN2025,3218,42.9,Bygging av andre anlegg,3,42
SN2025,3218,42.11,Bygging av veier og motorveier,4,42.1
SN2025,3218,42.12,Bygging av jernbaner og undergrunnsbaner,4,42.1
SN2025,3218,42.13,Bygging av broer og tunneler,4,42.1
SN2025,3218,42.21,Bygging av vann- og kloakkanlegg,4,42.2
SN2025,3218,42.22,Bygging av anlegg for elektrisitet og telekommunikasjon,4,42.2
SN2025,3218,42.91,Bygging av havne- og damanlegg,4,42.9
SN2025,3218,42.99,Bygging av andre anlegg ikke nevnt annet sted,4,42.9
SN2025,3218,42.110,Bygging av veier og motorveier,5,42.11
SN2025,3218,42.120,Bygging av jernbaner og undergrunnsbaner,5,42.12
SN2025,3218,42.130,Bygging av broer og tunneler,5,42.13
SN2025,3218,42.210,Bygging av vann- og kloakkanlegg,5,42.21
SN2025,3218,42.221,Bygging av anlegg for elektrisitet og telekommunikasjon til sjøs,5,42.22
SN2025,3218,42.222,Bygging av anlegg for elektrisitet og telekommunikasjon på land,5,42.22
SN2025,3218,42.910,Bygging av havne- og damanlegg,5,42.91
SN2025,3218,42.990,Bygging av andre anlegg ikke nevnt annet sted,5,42.99
SN2025,3218,43,Spesialisert bygge- og anleggsvirksomhet,2,F
SN2025,3218,43.1,Riving og grunnarbeid,3,43
SN2025,3218,43.2,"Elektrisk installasjonsarbeid, VVS-arbeid og annet installasjonsarbeid",3,43
SN2025,3218,43.3,Ferdiggjøring av bygninger,3,43
SN2025,3218,43.4,Spesialisert byggevirksomhet i forbindelse med oppføring av bygninger,3,43
SN2025,3218,43.5,Spesialisert byggevirksomhet i forbindelse med anleggsarbeid,3,43
SN2025,3218,43.6,Formidlingstjenester innenfor spesialisert bygge- og anleggsvirksomhet,3,43
SN2025,3218,43.9,Annen spesialisert bygge- og anleggsvirksomhet,3,43
SN2025,3218,43.11,Riving av bygninger og andre byggverk,4,43.1
SN2025,3218,43.12,Grunnarbeid,4,43.1
SN2025,3218,43.13,Prøveboring,4,43.1
SN2025,3218,43.21,Elektrisk installasjonsarbeid,4,43.2
SN2025,3218,43.22,VVS-arbeid,4,43.2
SN2025,3218,43.23,Installasjon av isoleringsmateriale,4,43.2
SN2025,3218,43.24,Annet installasjonsarbeid,4,43.2
SN2025,3218,43.31,Stukkatørarbeid og pussing,4,43.3
SN2025,3218,43.32,Snekkerarbeid,4,43.3
SN2025,3218,43.33,Gulvlegging og tapetsering,4,43.3
SN2025,3218,43.34,Maler- og glassarbeid,4,43.3
SN2025,3218,43.35,Annen ferdiggjøring av bygninger,4,43.3
SN2025,3218,43.41,Takarbeid,4,43.4
SN2025,3218,43.42,Annen spesialisert byggevirksomhet i forbindelse med oppføring av bygninger,4,43.4
SN2025,3218,43.50,Spesialisert byggevirksomhet i forbindelse med anleggsarbeid,4,43.5
SN2025,3218,43.60,Formidlingstjenester innenfor spesialisert bygge- og anleggsvirksomhet,4,43.6
SN2025,3218,43.91,Murerarbeid,4,43.9
SN2025,3218,43.99,Annen spesialisert bygge- og anleggsvirksomhet ikke nevnt annet sted,4,43.9
SN2025,3218,43.110,Riving av bygninger og andre byggverk,5,43.11
SN2025,3218,43.120,Grunnarbeid,5,43.12
SN2025,3218,43.130,Prøveboring,5,43.13
SN2025,3218,43.210,Elektrisk installasjonsarbeid,5,43.21
SN2025,3218,43.221,Rørleggerarbeid,5,43.22
SN2025,3218,43.222,"Kuldeanlegg-, varmepumpearbeid og installasjon av peiser",5,43.22
SN2025,3218,43.223,Ventilasjonsarbeid,5,43.22
SN2025,3218,43.230,Installasjon av isoleringsmateriale,5,43.23
SN2025,3218,43.240,Annet installasjonsarbeid,5,43.24
SN2025,3218,43.310,Stukkatørarbeid og pussing,5,43.31
SN2025,3218,43.320,Snekkerarbeid,5,43.32
SN2025,3218,43.330,Gulvlegging og tapetsering,5,43.33
SN2025,3218,43.340,Maler- og glassarbeid,5,43.34
SN2025,3218,43.350,Annen ferdiggjøring av bygninger,5,43.35
SN2025,3218,43.410,Takarbeid,5,43.41
SN2025,3218,43.420,Annen spesialisert byggevirksomhet i forbindelse med oppføring av bygninger,5,43.42
SN2025,3218,43.500,Spesialisert byggevirksomhet i forbindelse med anleggsarbeid,5,43.50
SN2025,3218,43.600,Formidlingstjenester innenfor spesialisert bygge- og anleggsvirksomhet,5,43.60
SN2025,3218,43.910,Murerarbeid,5,43.91
SN2025,3218,43.990,Annen spesialisert bygge- og anleggsvirksomhet ikke nevnt annet sted,5,43.99
SN2025,3218,46,Engroshandel,2,G
SN2025,3218,46.1,Agenturhandel,3,46
SN2025,3218,46.2,Engroshandel med jordbruksråvarer og levende dyr,3,46
SN2025,3218,46.3,Engroshandel med nærings- og nytelsesmidler,3,46
SN2025,3218,46.4,Engroshandel med husholdningsvarer,3,46
SN2025,3218,46.5,Engroshandel med informasjons- og kommunikasjonsteknologiutstyr,3,46
SN2025,3218,46.6,Engroshandel med andre maskiner og annet utstyr,3,46
SN2025,3218,46.7,"Engroshandel med motorvogner, motorsykler og tilhørende deler og utstyr",3,46
SN2025,3218,46.8,Engroshandel med spesialisert vareutvalg ellers,3,46
SN2025,3218,46.9,Uspesifisert engroshandel,3,46
SN2025,3218,46.11,"Agenturhandel med jordbruksråvarer, levende dyr, tekstilråvarer og halvfabrikater",4,46.1
SN2025,3218,46.12,"Agenturhandel med brensel, drivstoff, malm, metaller og industrikjemikalier",4,46.1
SN2025,3218,46.13,"Agenturhandel med tømmer, trelast og byggevarer",4,46.1
SN2025,3218,46.14,"Agenturhandel med maskiner, produksjonsutstyr, båter og luftfartøy",4,46.1
SN2025,3218,46.15,"Agenturhandel med møbler, husholdningsvarer og jernvarer",4,46.1
SN2025,3218,46.16,"Agenturhandel med tekstiler, klær, pelsskinn, skotøy og lærvarer",4,46.1
SN2025,3218,46.17,Agenturhandel med nærings- og nytelsesmidler,4,46.1
SN2025,3218,46.18,Agenturhandel med spesialisert vareutvalg ellers,4,46.1
SN2025,3218,46.19,Agenturhandel med bredt vareutvalg,4,46.1
SN2025,3218,46.21,"Engroshandel med korn, råtobakk, såvarer og fôrvarer",4,46.2
SN2025,3218,46.22,Engroshandel med blomster og planter,4,46.2
SN2025,3218,46.23,Engroshandel med levende dyr,4,46.2
SN2025,3218,46.24,"Engroshandel med huder, skinn og lær",4,46.2
SN2025,3218,46.31,Engroshandel med frukt og grønnsaker,4,46.3
SN2025,3218,46.32,"Engroshandel med kjøtt, kjøttvarer, fisk og fiskeprodukter",4,46.3
SN2025,3218,46.33,"Engroshandel med meierivarer, egg, matolje og -fett",4,46.3
SN2025,3218,46.34,Engroshandel med drikkevarer,4,46.3
SN2025,3218,46.35,Engroshandel med tobakksvarer,4,46.3
SN2025,3218,46.36,"Engroshandel med sukker, sjokolade og sukkervarer",4,46.3
SN2025,3218,46.37,"Engroshandel med kaffe, te, kakao og krydder",4,46.3
SN2025,3218,46.38,Engroshandel med andre næringsmidler,4,46.3
SN2025,3218,46.39,Engroshandel med bredt utvalg av nærings- og nytelsesmidler,4,46.3
SN2025,3218,46.41,Engroshandel med tekstiler og utstyrsvarer,4,46.4
SN2025,3218,46.42,Engroshandel med klær og skotøy,4,46.4
SN2025,3218,46.43,Engroshandel med elektriske husholdningsapparater,4,46.4
SN2025,3218,46.44,"Engroshandel med kjøkkenutstyr av porselen, glass og steintøy og rengjøringsmidler",4,46.4
SN2025,3218,46.45,Engroshandel med parfyme og kosmetikk,4,46.4
SN2025,3218,46.46,Engroshandel med apotekvarer og medisinske varer,4,46.4
SN2025,3218,46.47,"Engroshandel med husholdnings-, kontor- og butikkmøbler, gulvtepper og belysningsutstyr",4,46.4
SN2025,3218,46.48,"Engroshandel med klokker, ur og smykker",4,46.4
SN2025,3218,46.49,Engroshandel med andre husholdningsvarer,4,46.4
SN2025,3218,46.50,Engroshandel med informasjons- og kommunikasjonsteknologiutstyr,4,46.5
SN2025,3218,46.61,Engroshandel med maskiner og utstyr til jordbruk og skogbruk,4,46.6
SN2025,3218,46.62,Engroshandel med maskinverktøy,4,46.6
SN2025,3218,46.63,"Engroshandel med maskiner og utstyr til bergverksdrift, olje- og gassutvinning og bygge- og anleggsvirksomhet",4,46.6
SN2025,3218,46.64,Engroshandel med maskiner og utstyr ellers,4,46.6
SN2025,3218,46.71,Engroshandel med motorvogner,4,46.7
SN2025,3218,46.72,Engroshandel med deler og utstyr for motorvogner,4,46.7
SN2025,3218,46.73,Engroshandel med motorsykler og tilhørende deler og utstyr,4,46.7
SN2025,3218,46.81,"Engroshandel med drivstoff, brensel og beslektede produkter",4,46.8
SN2025,3218,46.82,Engroshandel med metaller og metallholdig malm,4,46.8
SN2025,3218,46.83,"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",4,46.8
SN2025,3218,46.84,"Engroshandel med jernvarer, rørleggerartikler og oppvarmingsutstyr",4,46.8
SN2025,3218,46.85,Engroshandel med kjemiske produkter,4,46.8
SN2025,3218,46.86,Engroshandel med innsatsvarer ellers,4,46.8
SN2025,3218,46.87,Engroshandel med avfall og skrap,4,46.8
SN2025,3218,46.89,Engroshandel med spesialisert vareutvalg ikke nevnt annet sted,4,46.8
SN2025,3218,46.90,Uspesifisert engroshandel,4,46.9
SN2025,3218,46.110,"Agenturhandel med jordbruksråvarer, levende dyr, tekstilråvarer og halvfabrikater",5,46.11
SN2025,3218,46.120,"Agenturhandel med brensel, drivstoff, malm, metaller og industrikjemikalier",5,46.12
SN2025,3218,46.130,"Agenturhandel med tømmer, trelast og byggevarer",5,46.13
SN2025,3218,46.140,"Agenturhandel med maskiner, produksjonsutstyr, båter og luftfartøy",5,46.14
SN2025,3218,46.150,"Agenturhandel med møbler, husholdningsvarer og jernvarer",5,46.15
SN2025,3218,46.160,"Agenturhandel med tekstiler, klær, pelsskinn, skotøy og lærvarer",5,46.16
SN2025,3218,46.170,Agenturhandel med nærings- og nytelsesmidler,5,46.17
SN2025,3218,46.180,Agenturhandel med spesialisert vareutvalg ellers,5,46.18
SN2025,3218,46.190,Agenturhandel med bredt vareutvalg,5,46.19
SN2025,3218,46.210,"Engroshandel med korn, råtobakk, såvarer og fôrvarer",5,46.21
SN2025,3218,46.220,Engroshandel med blomster og planter,5,46.22
SN2025,3218,46.230,Engroshandel med levende dyr,5,46.23
SN2025,3218,46.240,"Engroshandel med huder, skinn og lær",5,46.24
SN2025,3218,46.310,Engroshandel med frukt og grønnsaker,5,46.31
SN2025,3218,46.321,Engroshandel med kjøtt og kjøttvarer,5,46.32
SN2025,3218,46.322,"Engroshandel med fisk, skalldyr og bløtdyr",5,46.32
SN2025,3218,46.330,"Engroshandel med meierivarer, egg, matolje og -fett",5,46.33
SN2025,3218,46.340,Engroshandel med drikkevarer,5,46.34
SN2025,3218,46.350,Engroshandel med tobakksvarer,5,46.35
SN2025,3218,46.360,"Engroshandel med sukker, sjokolade og sukkervarer",5,46.36
SN2025,3218,46.370,"Engroshandel med kaffe, te, kakao og krydder",5,46.37
SN2025,3218,46.380,Engroshandel med andre næringsmidler,5,46.38
SN2025,3218,46.390,Engroshandel med bredt utvalg av nærings- og nytelsesmidler,5,46.39
SN2025,3218,46.410,Engroshandel med tekstiler og utstyrsvarer,5,46.41
SN2025,3218,46.420,Engroshandel med klær og skotøy,5,46.42
SN2025,3218,46.430,Engroshandel med elektriske husholdningsapparater,5,46.43
SN2025,3218,46.440,"Engroshandel med kjøkkenutstyr av porselen, glass og steintøy og rengjøringsmidler",5,46.44
SN2025,3218,46.450,Engroshandel med parfyme og kosmetikk,5,46.45
SN2025,3218,46.460,Engroshandel med apotekvarer og medisinske varer,5,46.46
SN2025,3218,46.470,"Engroshandel med husholdnings-, kontor- og butikkmøbler, gulvtepper og belysningsutstyr",5,46.47
SN2025,3218,46.480,"Engroshandel med klokker, ur og smykker",5,46.48
SN2025,3218,46.490,Engroshandel med andre husholdningsvarer,5,46.49
SN2025,3218,46.500,Engroshandel med informasjons- og kommunikasjonsteknologiutstyr,5,46.50
SN2025,3218,46.610,Engroshandel med maskiner og utstyr til jordbruk og skogbruk,5,46.61
SN2025,3218,46.620,Engroshandel med maskinverktøy,5,46.62
SN2025,3218,46.630,"Engroshandel med maskiner og utstyr til bergverksdrift, olje- og gassutvinning og bygge- og anleggsvirksomhet",5,46.63
SN2025,3218,46.640,Engroshandel med maskiner og utstyr ellers,5,46.64
SN2025,3218,46.710,Engroshandel med motorvogner,5,46.71
SN2025,3218,46.720,Engroshandel med deler og utstyr for motorvogner,5,46.72
SN2025,3218,46.730,Engroshandel med motorsykler og tilhørende deler og utstyr,5,46.73
SN2025,3218,46.810,"Engroshandel med drivstoff, brensel og beslektede produkter",5,46.81
SN2025,3218,46.820,Engroshandel med metaller og metallholdig malm,5,46.82
SN2025,3218,46.830,"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",5,46.83
SN2025,3218,46.840,"Engroshandel med jernvarer, rørleggerartikler og oppvarmingsutstyr",5,46.84
SN2025,3218,46.850,Engroshandel med kjemiske produkter,5,46.85
SN2025,3218,46.860,Engroshandel med innsatsvarer ellers,5,46.86
SN2025,3218,46.870,Engroshandel med avfall og skrap,5,46.87
SN2025,3218,46.890,Engroshandel med spesialisert vareutvalg ikke nevnt annet sted,5,46.89
SN2025,3218,46.900,Uspesifisert engroshandel,5,46.90
SN2025,3218,47,Detaljhandel,2,G
SN2025,3218,47.1,Detaljhandel med bredt vareutvalg,3,47
SN2025,3218,47.2,Detaljhandel med nærings- og nytelsesmidler i spesialforretninger,3,47
SN2025,3218,47.3,Detaljhandel med drivstoff til motorvogner,3,47
SN2025,3218,47.4,Detaljhandel med informasjons- og kommunikasjonsteknologiutstyr,3,47
SN2025,3218,47.5,Detaljhandel med andre husholdningsvarer,3,47
SN2025,3218,47.6,Detaljhandel med kultur- og fritidsvarer,3,47
SN2025,3218,47.7,"Annen detaljhandel, unntatt med motorvogner og motorsykler",3,47
SN2025,3218,47.8,"Detaljhandel med motorvogner, motorsykler og tilhørende deler og utstyr",3,47
SN2025,3218,47.9,Formidlingstjenester tilknyttet detaljhandel,3,47
SN2025,3218,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,4,47.1
SN2025,3218,47.12,Detaljhandel med bredt vareutvalg ellers,4,47.1
SN2025,3218,47.21,Detaljhandel med frukt og grønnsaker,4,47.2
SN2025,3218,47.22,Detaljhandel med kjøtt og kjøttvarer,4,47.2
SN2025,3218,47.23,"Detaljhandel med fisk, skalldyr og bløtdyr",4,47.2
SN2025,3218,47.24,"Detaljhandel med bakervarer, konditorvarer og sukkervarer",4,47.2
SN2025,3218,47.25,Detaljhandel med drikkevarer,4,47.2
SN2025,3218,47.26,Detaljhandel med tobakksvarer,4,47.2
SN2025,3218,47.27,Detaljhandel med nærings- og nytelsesmidler ellers,4,47.2
SN2025,3218,47.30,Detaljhandel med drivstoff til motorvogner,4,47.3
SN2025,3218,47.40,Detaljhandel med informasjons- og kommunikasjonsteknologiutstyr,4,47.4
SN2025,3218,47.51,Detaljhandel med tekstiler og utstyrsvarer,4,47.5
SN2025,3218,47.52,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",4,47.5
SN2025,3218,47.53,"Detaljhandel med tapet, gulvtepper og gulvbelegg",4,47.5
SN2025,3218,47.54,Detaljhandel med elektriske husholdningsapparater,4,47.5
SN2025,3218,47.55,"Detaljhandel med møbler, belysningsutstyr, dekketøy og andre innredningsartikler",4,47.5
SN2025,3218,47.61,Detaljhandel med bøker,4,47.6
SN2025,3218,47.62,Detaljhandel med aviser og papirvarer,4,47.6
SN2025,3218,47.63,Detaljhandel med sportsutstyr,4,47.6
SN2025,3218,47.64,Detaljhandel med spill og leker,4,47.6
SN2025,3218,47.69,Detaljhandel med kulturvarer ikke nevnt annet sted,4,47.6
SN2025,3218,47.71,Detaljhandel med klær,4,47.7
SN2025,3218,47.72,Detaljhandel med skotøy og lærvarer,4,47.7
SN2025,3218,47.73,Detaljhandel med apotekvarer,4,47.7
SN2025,3218,47.74,Detaljhandel med medisinske og ortopediske artikler,4,47.7
SN2025,3218,47.75,Detaljhandel med kosmetikk og toalettartikler,4,47.7
SN2025,3218,47.76,"Detaljhandel med blomster, planter og gjødsel, kjæledyr og fôrvarer til kjæledyr",4,47.7
SN2025,3218,47.77,"Detaljhandel med ur, klokker og smykker",4,47.7
SN2025,3218,47.78,Annen detaljhandel med andre nye varer,4,47.7
SN2025,3218,47.79,Detaljhandel med brukte varer,4,47.7
SN2025,3218,47.81,Detaljhandel med motorvogner,4,47.8
SN2025,3218,47.82,Detaljhandel med deler og utstyr til motorvogner,4,47.8
SN2025,3218,47.83,Detaljhandel med motorsykler og tilhørende deler og utstyr,4,47.8
SN2025,3218,47.91,Formidlingstjenester tilknyttet detaljhandel med bredt vareutvalg,4,47.9
SN2025,3218,47.92,Formidlingstjenester tilknyttet detaljhandel med spesialisert vareutvalg,4,47.9
SN2025,3218,47.110,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,5,47.11
SN2025,3218,47.120,Detaljhandel med bredt vareutvalg ellers,5,47.12
SN2025,3218,47.210,Detaljhandel med frukt og grønnsaker,5,47.21
SN2025,3218,47.220,Detaljhandel med kjøtt og kjøttvarer,5,47.22
SN2025,3218,47.230,"Detaljhandel med fisk, skalldyr og bløtdyr",5,47.23
SN2025,3218,47.240,"Detaljhandel med bakervarer, konditorvarer og sukkervarer",5,47.24
SN2025,3218,47.250,Detaljhandel med drikkevarer,5,47.25
SN2025,3218,47.260,Detaljhandel med tobakksvarer,5,47.26
SN2025,3218,47.270,Detaljhandel med nærings- og nytelsesmidler ellers,5,47.27
SN2025,3218,47.300,Detaljhandel med drivstoff til motorvogner,5,47.30
SN2025,3218,47.400,Detaljhandel med informasjons- og kommunikasjonsteknologiutstyr,5,47.40
SN2025,3218,47.510,Detaljhandel med tekstiler og utstyrsvarer,5,47.51
SN2025,3218,47.520,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",5,47.52
SN2025,3218,47.530,"Detaljhandel med tapet, gulvtepper og gulvbelegg",5,47.53
SN2025,3218,47.540,Detaljhandel med elektriske husholdningsapparater,5,47.54
SN2025,3218,47.551,"Detaljhandel med møbler, gjelder også madrasser",5,47.55
SN2025,3218,47.552,Detaljhandel med belysningsartikler,5,47.55
SN2025,3218,47.553,"Detaljhandel med husholdningsredskaper og bestikk, servise, glassvarer, porselen og keramikk",5,47.55
SN2025,3218,47.559,Detaljhandel med innredningsartikler ikke nevnt annet sted,5,47.55
SN2025,3218,47.610,Detaljhandel med bøker,5,47.61
SN2025,3218,47.620,Detaljhandel med aviser og papirvarer,5,47.62
SN2025,3218,47.631,Detaljhandel med sportsvarer,5,47.63
SN2025,3218,47.632,Detaljhandel med fritidsbåter og tilhørende utstyr,5,47.63
SN2025,3218,47.640,Detaljhandel med spill og leker,5,47.64
SN2025,3218,47.690,Detaljhandel med kulturvarer ikke nevnt annet sted,5,47.69
SN2025,3218,47.710,Detaljhandel med klær,5,47.71
SN2025,3218,47.720,Detaljhandel med skotøy og lærvarer,5,47.72
SN2025,3218,47.730,Detaljhandel med apotekvarer,5,47.73
SN2025,3218,47.740,Detaljhandel med medisinske og ortopediske artikler,5,47.74
SN2025,3218,47.750,Detaljhandel med kosmetikk og toalettartikler,5,47.75
SN2025,3218,47.761,"Detaljhandel med blomster, planter, gjødsel og plantevernmidler",5,47.76
SN2025,3218,47.762,Detaljhandel med kjæledyr og varer til kjæledyr,5,47.76
SN2025,3218,47.770,"Detaljhandel med ur, klokker og smykker",5,47.77
SN2025,3218,47.780,Annen detaljhandel med andre nye varer,5,47.78
SN2025,3218,47.790,Detaljhandel med brukte varer,5,47.79
SN2025,3218,47.810,Detaljhandel med motorvogner,5,47.81
SN2025,3218,47.820,Detaljhandel med deler og utstyr til motorvogner,5,47.82
SN2025,3218,47.830,Detaljhandel med motorsykler og tilhørende deler og utstyr,5,47.83
SN2025,3218,47.910,Formidlingstjenester tilknyttet detaljhandel med bredt vareutvalg,5,47.91
SN2025,3218,47.920,Formidlingstjenester tilknyttet detaljhandel med spesialisert vareutvalg,5,47.92
SN2025,3218,49,Landtransport og rørtransport,2,H
SN2025,3218,49.1,Passasjertransport med jernbane og sporvei,3,49
SN2025,3218,49.2,Godstransport med jernbane,3,49
SN2025,3218,49.3,Annen landtransport med passasjerer,3,49
SN2025,3218,49.4,Godstransport på vei og flyttetransport,3,49
SN2025,3218,49.5,Rørtransport,3,49
SN2025,3218,49.11,Passasjertransport med jernbane,4,49.1
SN2025,3218,49.12,Passasjertransport med sporvei,4,49.1
SN2025,3218,49.20,Godstransport med jernbane,4,49.2
SN2025,3218,49.31,Passasjertransport med rutebil,4,49.3
SN2025,3218,49.32,Passasjertransport utenom rutetabell,4,49.3
SN2025,3218,49.33,Passasjertransport på forespørsel utført av fører med kjøretøy,4,49.3
SN2025,3218,49.34,Passasjertransport med kabelbaner og skiheiser,4,49.3
SN2025,3218,49.39,Annen landtransport med passasjerer ikke nevnt annet sted,4,49.3
SN2025,3218,49.41,Godstransport på vei,4,49.4
SN2025,3218,49.42,Flyttetransport,4,49.4
SN2025,3218,49.50,Rørtransport,4,49.5
SN2025,3218,49.110,Passasjertransport med jernbane,5,49.11
SN2025,3218,49.120,Passasjertransport med sporvei,5,49.12
SN2025,3218,49.200,Godstransport med jernbane,5,49.20
SN2025,3218,49.310,Passasjertransport med rutebil,5,49.31
SN2025,3218,49.320,Passasjertransport utenom rutetabell,5,49.32
SN2025,3218,49.330,Passasjertransport på forespørsel utført av fører med kjøretøy,5,49.33
SN2025,3218,49.340,Passasjertransport med kabelbaner og skiheiser,5,49.34
SN2025,3218,49.390,Annen landtransport med passasjerer ikke nevnt annet sted,5,49.39
SN2025,3218,49.410,Godstransport på vei,5,49.41
SN2025,3218,49.420,Flyttetransport,5,49.42
SN2025,3218,49.500,Rørtransport,5,49.50
SN2025,3218,50,Sjøfart,2,H
SN2025,3218,50.1,Sjøfart og kysttrafikk med passasjerer,3,50
SN2025,3218,50.2,Sjøfart og kysttrafikk med gods,3,50
SN2025,3218,50.3,Passasjertransport på elver og innsjøer,3,50
SN2025,3218,50.4,Godstransport på elver og innsjøer,3,50
SN2025,3218,50.10,Sjøfart og kysttrafikk med passasjerer,4,50.1
SN2025,3218,50.20,Sjøfart og kysttrafikk med gods,4,50.2
SN2025,3218,50.30,Passasjertransport på elver og innsjøer,4,50.3
SN2025,3218,50.40,Godstransport på elver og innsjøer,4,50.4
SN2025,3218,50.101,Utenriks sjøfart med passasjerer,5,50.10
SN2025,3218,50.102,Innenriks kystruter med passasjerer,5,50.10
SN2025,3218,50.109,Kysttrafikk med passasjerer ikke nevnt annet sted,5,50.10
SN2025,3218,50.201,Utenriks sjøfart med gods,5,50.20
SN2025,3218,50.202,Innenriks sjøfart med gods,5,50.20
SN2025,3218,50.203,Forsyning for offshore,5,50.20
SN2025,3218,50.300,Passasjertransport på elver og innsjøer,5,50.30
SN2025,3218,50.400,Godstransport på elver og innsjøer,5,50.40
SN2025,3218,51,Lufttransport,2,H
SN2025,3218,51.1,Lufttransport med passasjerer,3,51
